id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
190607,This Is a True Story,2022-02-25,,https://www.mobygames.com/game/190607/this-is-a-true-story/,"iPad, Android, iPhone","Simulation, Educational, Side view, Puzzle elements, 2D scrolling, Direct control",Frosty Pop Games Inc.,Netflix Inc.
94378,TimesTap,2016-03-30,,https://www.mobygames.com/game/94378/timestap/,"Android, iPad, iPhone","Educational, Math / logic, Fixed / flip-screen, Point and select",Egomnia S.r.l,Tiny Games S.r.l.
185897,To the Moon and Beyond,2020-09-10,,https://www.mobygames.com/game/185897/to-the-moon-and-beyond/,"Xbox One, iPhone, iPad, Xbox Series, Android","Strategy / tactics, Educational, Top-down, Board game, Cards / tiles, Science, Fixed / flip-screen, Space flight, Point and select",IGOAL,NASA
138601,Toddler Games for Preschool 3+,2015-12-12,,https://www.mobygames.com/game/138601/toddler-games-for-preschool-3/,"iPad, iPhone","Educational, Pre-school / toddler, Fantasy, 3rd-person (Other), Point and select",Clapenjoy SRL,Clapenjoy SRL
94102,Toddler Zoo,2016-04-26,,https://www.mobygames.com/game/94102/toddler-zoo/,"iPad, tvOS, iPhone","Educational, Ecology / nature, Puzzle, 3rd-person (Other), Fixed / flip-screen, Point and select",Next Apps BVBA,Next Apps BVBA
73854,TopoTablet,2012-03-24,,https://www.mobygames.com/game/73854/topotablet/,iPad,"Educational, Top-down, Helicopter, Geography",,
110848,tractatus infinitus VR,2016-05-03,,https://www.mobygames.com/game/110848/tractatus-infinitus-vr/,"iPad, iPhone","Adventure, 1st-person, Educational, Math / logic, Meditative / Zen, Interactive book",,
66923,Troll Factor,2013-02-25,,https://www.mobygames.com/game/66923/troll-factor/,"Android, iPad, iPhone","Educational, Math / logic, Puzzle",Visual Edvantage,Visual Edvantage
184737,VeggieTales: It's a Very Merry Larry Christmas,2013-12-05,,https://www.mobygames.com/game/184737/veggietales-its-a-very-merry-larry-christmas/,"Android, iPad, iPhone","Educational, Fantasy, Licensed, 3rd-person (Other), Fixed / flip-screen, Point and select",Cupcake Digital Inc,Cupcake Digital Inc
144777,War & Romance Novel,2014-12-22,,https://www.mobygames.com/game/144777/war-romance-novel/,"Android, Windows Apps, iPad, Windows Phone, iPhone, New Nintendo 3DS","Adventure, 1st-person, Educational, Historical events, Side view, History, Fantasy, Visual novel, Fixed / flip-screen, Point and select, Middle East",Ramadan Soft,"The Game Forest, Ramadan Soft"
136217,Weather,2016-02-24,,https://www.mobygames.com/game/136217/weather/,"iPad, iPhone","Educational, Ecology / nature, Fixed / flip-screen, Point and select",Tinybop Inc.,Tinybop Inc.
231902,Wilbur's Fun on the Farm,2012,,https://www.mobygames.com/game/231902/wilburs-fun-on-the-farm/,"iPhone, iPad","Educational, Side view, Pre-school / toddler, Licensed, Fixed / flip-screen, Mini-games, Point and select","Cerulean Games, Inc., Mongadillo Studios",
163230,Win the White House,2011-11-14,,https://www.mobygames.com/game/163230/win-the-white-house/,"iPhone, Browser, Android, iPad","Simulation, Educational, Bus, Managerial / business simulation, Sociology, Turn-based, 3rd-person (Other), Fixed / flip-screen, Point and select, Contemporary, North America","Filament Games, LLC","iCivics, Inc."
134846,World Geography,2016-01-05,,https://www.mobygames.com/game/134846/world-geography/,"iPhone, iPad, Android","Educational, Game show / trivia / quiz, Geography",Atom Games Entertainment,Atom Games Entertainment
122614,World of Peppa Pig,2017-10-19,,https://www.mobygames.com/game/122614/world-of-peppa-pig/,"iPad, Android, iPhone","Simulation, Educational, Math / logic, Pre-school / toddler, 3rd-person (Other)",Entertainment One UK Limited,Entertainment One UK Limited
62165,Wuzzit Trouble,2013-08-29,,https://www.mobygames.com/game/62165/wuzzit-trouble/,"iPad, Android, iPhone","Educational, Top-down, Math / logic, Puzzle",InnerTube Games,"BrainQuake Inc., InnerTube Games"
71338,Wuzzit Trouble Math Jr.,2014-09-22,,https://www.mobygames.com/game/71338/wuzzit-trouble-math-jr/,"iPhone, iPad","Educational, Top-down, Math / logic, Fantasy, Puzzle",BrainQuake Inc.,BrainQuake Inc.
167836,Zoo Dentist,2021-07-15,,https://www.mobygames.com/game/167836/zoo-dentist/,"Nintendo Switch, iPad, iPhone","Simulation, 1st-person, Educational, Puzzle elements, Ecology / nature, Health / nutrition, Fixed / flip-screen, Life / social simulation, Healthcare",Marionette Games,Prison Games Sp. z o. o.
150676,Zoo Guardians,2020-08-12,,https://www.mobygames.com/game/150676/zoo-guardians/,"Android, iPad, iPhone","Simulation, 1st-person, Educational, Managerial / business simulation, Ecology / nature, Fixed / flip-screen, Contemporary, North America","Jumpstart Games, Inc.","Jumpstart Games, Inc."
75839,Zoombinis,2015-08-05,,https://www.mobygames.com/game/75839/zoombinis/,"Windows, Macintosh, iPad, Android, Windows Apps","Strategy / tactics, Educational, Math / logic, 3rd-person (Other)","Learning Games Network, Technical Education Research Centers, Inc., FableVision Studios","WD Encore Software, LLC, Technical Education Research Centers, Inc., Encore, Inc., Viva Media, LLC"
220620,Zorbit's Math Adventure,2018-08-31,,https://www.mobygames.com/game/220620/zorbits-math-adventure/,iPad,"Sci-fi / futuristic, Educational, Side view, Math / logic, Fixed / flip-screen, Point and select",Clockwork Fox Inc.,"Carnegie Learning, Inc."
233903,Čtyřlístek a Strašidelný hrad,2024-11-29,,https://www.mobygames.com/game/233903/ctyrlistek-a-strasidelny-hrad/,"Android, iPad, iPhone, Windows","Adventure, Educational, Side view, Puzzle elements, Pre-school / toddler, Fantasy, Graphics / art, Licensed, Mini-games, Graphic adventure, Point and select, Interactive book","ATELIER ČTYŘLÍSTEK, spol. s r. o., Centauri Production s.r.o., Svofia software s.r.o.",Svofia software s.r.o.
